"Hour","Year","Month","Day","Minute","road_num","road_name","functional_road_class_desc","current_speed","free_flow_speed","speed_diff","current_travel_time","free_flow_travel_time","time_diff","creation_date.x","description","cause_of_incident","from_road","to_road","affected_roads","incident_category_desc","magnitude_of_delay_desc","length_in_meters","delay_in_seconds","incident_date","latitude","longitude","temperature","atmospheric_pressure","humidity","wind_speed","clouds","precipitation","current_luminosity","sunrise","sunset","creation_date.y"
12,2019,1,19,0,2,"Avenida Central","Local High Importance Road",4,12,8,458,152,306,"2019-01-19 12:05:01.000000","stationary traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Major",434,286,"2019-01-19 12:04:59.438000",41.5517768859863,-8.42193126678467,12,1013,100,4,90,0,"LIGHT","2019-01-19 07:55:49.000000","2019-01-19 17:33:34.000000","2019-01-19 12:05:00.000000"
12,2019,1,19,20,2,"Avenida Central","Local High Importance Road",4,12,8,458,152,306,"2019-01-19 12:25:01.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",386,290,"2019-01-19 12:24:59.277000",41.5517692565918,-8.42269134521484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2019,1,19,40,2,"Avenida Central","Local High Importance Road",4,13,9,458,140,318,"2019-01-19 12:45:01.000000","stationary traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Major",466,338,"2019-01-19 12:44:59.477000",41.5517807006836,-8.42154502868652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2019,1,19,0,2,"Avenida Central","Local High Importance Road",5,14,9,366,130,236,"2019-01-19 13:05:01.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",372,234,"2019-01-19 13:04:59.605000",41.5517692565918,-8.42269134521484,13,1011,100,3,90,0,"LIGHT","2019-01-19 07:55:48.000000","2019-01-19 17:33:37.000000","2019-01-19 13:05:00.000000"
13,2019,1,19,20,2,"Avenida Central","Local High Importance Road",6,13,7,305,140,165,"2019-01-19 13:25:01.000000","queuing traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Moderate",308,149,"2019-01-19 13:24:59.484000",41.5545120239258,-8.41703987121582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2019,1,19,20,2,"Avenida Central","Local High Importance Road",6,13,7,305,140,165,"2019-01-19 13:25:01.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",372,165,"2019-01-19 13:24:59.484000",41.5517692565918,-8.42269134521484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2019,1,21,40,1,"Avenida da Liberdade","Local High Importance Road",20,20,0,14,14,0,"2019-01-21 08:45:01.000000","stationary traffic","","Rua Bernardo Sequeira / Rua CÃ¢ndido de Oliveira","Avenida da Liberdade (N309) / PraÃ§a AraÃºjo CarandÃ¡","","Jam","Major",411,247,"2019-01-21 08:44:59.523000",41.5479927062988,-8.41418075561523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2019,1,21,0,1,"Avenida da Liberdade","Local High Importance Road",20,20,0,14,14,0,"2019-01-21 09:05:01.000000","stationary traffic","","Avenida 31 de Janeiro / Largo da Senhora-a-Branca","Avenida da Liberdade (N101)","","Jam","Major",322,130,"2019-01-21 09:04:59.515000",41.5515594482422,-8.41723155975342,3,1025,100,2,0,0,"LIGHT","2019-01-21 07:54:40.000000","2019-01-21 17:35:50.000000","2019-01-21 09:04:58.000000"
9,2019,1,21,0,1,"Avenida da Liberdade","Local High Importance Road",20,20,0,14,14,0,"2019-01-21 09:05:01.000000","stationary traffic","","Rua Bernardo Sequeira / Rua CÃ¢ndido de Oliveira","Avenida da Liberdade (N309) / PraÃ§a AraÃºjo CarandÃ¡","","Jam","Major",411,250,"2019-01-21 09:04:59.515000",41.5479927062988,-8.41418075561523,3,1025,100,2,0,0,"LIGHT","2019-01-21 07:54:40.000000","2019-01-21 17:35:50.000000","2019-01-21 09:04:58.000000"
9,2019,1,21,20,1,"Avenida da Liberdade","Local High Importance Road",20,20,0,14,14,0,"2019-01-21 09:25:01.000000","stationary traffic","","Avenida 31 de Janeiro / Largo da Senhora-a-Branca","Avenida da Liberdade (N101)","","Jam","Major",264,175,"2019-01-21 09:24:59.425000",41.5510940551758,-8.41785717010498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2019,1,21,40,1,"Avenida da Liberdade","Local High Importance Road",20,20,0,14,14,0,"2019-01-21 09:45:01.000000","stationary traffic","","Avenida 31 de Janeiro / Largo da Senhora-a-Branca","Avenida da Liberdade (N101)","","Jam","Major",264,158,"2019-01-21 09:44:59.421000",41.5510940551758,-8.41785717010498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2019,1,21,40,2,"Avenida Central","Local High Importance Road",6,13,7,305,140,165,"2019-01-21 09:45:01.000000","stationary traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Major",206,144,"2019-01-21 09:44:59.421000",41.5523262023926,-8.4235725402832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2019,1,21,20,2,"Avenida Central","Local High Importance Road",7,13,6,261,140,121,"2019-01-21 15:25:01.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",251,212,"2019-01-21 15:24:59.497000",41.5545120239258,-8.41703987121582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16,2019,1,21,0,2,"Avenida Central","Local High Importance Road",6,14,8,305,130,175,"2019-01-21 16:05:03.000000","stationary traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Major",264,148,"2019-01-21 16:05:01.179000",41.5518455505371,-8.42355918884277,13,1024,66,5,20,0,"LIGHT","2019-01-21 07:54:28.000000","2019-01-21 17:36:12.000000","2019-01-21 16:04:58.000000"
16,2019,1,21,20,2,"Avenida Central","Local High Importance Road",5,12,7,366,152,214,"2019-01-21 16:25:03.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",290,175,"2019-01-21 16:25:01.597000",41.5518455505371,-8.42355918884277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,1,21,0,1,"Avenida da Liberdade","Local High Importance Road",20,20,0,14,14,0,"2019-01-21 17:05:01.000000","slow traffic","","Avenida 31 de Janeiro / Largo da Senhora-a-Branca","Avenida da Liberdade (N101)","","Jam","Minor",498,140,"2019-01-21 17:04:59.446000",41.5510940551758,-8.41785717010498,12,1024,71,4,0,0,"LIGHT","2019-01-21 07:54:26.000000","2019-01-21 17:36:15.000000","2019-01-21 17:04:58.000000"
17,2019,1,21,20,1,"Avenida da Liberdade","Local High Importance Road",20,20,0,14,14,0,"2019-01-21 17:25:01.000000","stationary traffic","","Avenida 31 de Janeiro / Largo da Senhora-a-Branca","Avenida da Liberdade (N101)","","Jam","Major",322,231,"2019-01-21 17:24:59.397000",41.5515594482422,-8.41723155975342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,1,21,20,2,"Avenida Central","Local High Importance Road",5,13,8,366,140,226,"2019-01-21 17:25:01.000000","stationary traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Major",290,201,"2019-01-21 17:24:59.397000",41.5518455505371,-8.42355918884277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,1,21,20,1,"Avenida da Liberdade","Local High Importance Road",20,20,0,14,14,0,"2019-01-21 17:25:01.000000","queuing traffic","","Avenida da Liberdade (N309) / Avenida JoÃ£o XXI (N309)","Avenida da Imaculada ConceiÃ§Ã£o (N309) / Avenida JoÃ£o XXI (N309)","","Jam","Moderate",205,150,"2019-01-21 17:24:59.397000",41.548957824707,-8.41829395294189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,1,21,40,1,"Avenida da Liberdade","Local High Importance Road",20,20,0,14,14,0,"2019-01-21 17:45:02.000000","stationary traffic","","Avenida 31 de Janeiro / Largo da Senhora-a-Branca","Avenida da Liberdade (N101)","","Jam","Major",322,210,"2019-01-21 17:44:59.682000",41.5515594482422,-8.41723155975342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2019,1,21,0,2,"Avenida Central","Local High Importance Road",8,13,5,229,140,89,"2019-01-21 18:05:01.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",251,241,"2019-01-21 18:04:59.280000",41.5545120239258,-8.41703987121582,11,1024,76,4,0,0,"DARK","2019-01-21 07:54:25.000000","2019-01-21 17:36:18.000000","2019-01-21 18:04:58.000000"
18,2019,1,21,20,2,"Avenida Central","Local High Importance Road",8,13,5,229,140,89,"2019-01-21 18:25:01.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",264,252,"2019-01-21 18:24:59.280000",41.5546379089356,-8.41703605651855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2019,1,21,20,1,"Avenida da Liberdade","Local High Importance Road",19,19,0,14,14,0,"2019-01-21 18:25:01.000000","slow traffic","","Avenida da Liberdade (N309) / Avenida JoÃ£o XXI (N309)","Avenida da Imaculada ConceiÃ§Ã£o (N309) / Avenida JoÃ£o XXI (N309)","","Jam","Minor",250,120,"2019-01-21 18:24:59.280000",41.5486297607422,-8.41865921020508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2019,1,21,40,2,"Avenida Central","Local High Importance Road",6,12,6,305,152,153,"2019-01-21 18:45:01.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",264,251,"2019-01-21 18:44:59.468000",41.5546379089356,-8.41703605651855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2019,1,21,40,2,"Avenida Central","Local High Importance Road",6,12,6,305,152,153,"2019-01-21 18:45:01.000000","queuing traffic","","Avenida Central (N101)","N103 (N101)","N101","Jam","Moderate",590,200,"2019-01-21 18:44:59.468000",41.5510406494141,-8.42294788360596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18,2019,1,21,40,1,"Avenida da Liberdade","Local High Importance Road",19,19,0,14,14,0,"2019-01-21 18:45:01.000000","queuing traffic","","Avenida da Liberdade (N309) / Avenida JoÃ£o XXI (N309)","Avenida JoÃ£o XXI (N103) / Rua Martins Sarmento","","Jam","Moderate",381,167,"2019-01-21 18:44:59.468000",41.548957824707,-8.41829395294189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2019,1,21,0,2,"Avenida Central","Local High Importance Road",4,13,9,458,140,318,"2019-01-21 19:05:02.000000","stationary traffic","","N101 (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",498,328,"2019-01-21 19:04:59.533000",41.5565032958985,-8.41729927062988,10,1024,81,3,0,0,"DARK","2019-01-21 07:54:23.000000","2019-01-21 17:36:21.000000","2019-01-21 19:04:58.000000"
19,2019,1,21,0,2,"Avenida Central","Local High Importance Road",4,13,9,458,140,318,"2019-01-21 19:05:02.000000","stationary traffic","","Avenida Central (N101)","N103 (N101)","N101","Jam","Major",499,205,"2019-01-21 19:04:59.533000",41.5502090454101,-8.42239284515381,10,1024,81,3,0,0,"DARK","2019-01-21 07:54:23.000000","2019-01-21 17:36:21.000000","2019-01-21 19:04:58.000000"
19,2019,1,21,0,2,"Avenida Central","Local High Importance Road",4,13,9,458,140,318,"2019-01-21 19:05:02.000000","stationary traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Major",466,355,"2019-01-21 19:04:59.533000",41.5517807006836,-8.42154502868652,10,1024,81,3,0,0,"DARK","2019-01-21 07:54:23.000000","2019-01-21 17:36:21.000000","2019-01-21 19:04:58.000000"
19,2019,1,21,20,2,"Avenida Central","Local High Importance Road",5,14,9,366,130,236,"2019-01-21 19:25:00.000000","stationary traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Major",372,279,"2019-01-21 19:24:59.008000",41.5517692565918,-8.42269134521484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19,2019,1,21,40,2,"Avenida Central","Local High Importance Road",5,12,7,366,152,214,"2019-01-21 19:45:01.000000","stationary traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Major",238,164,"2019-01-21 19:44:59.572000",41.5523262023926,-8.4235725402832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2019,1,22,40,2,"Avenida Central","Local High Importance Road",6,13,7,305,140,165,"2019-01-22 08:45:01.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",252,155,"2019-01-22 08:44:59.370000",41.5523262023926,-8.4235725402832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8,2019,1,22,40,2,"Avenida Central","Local High Importance Road",6,13,7,305,140,165,"2019-01-22 08:45:01.000000","stationary traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Major",342,309,"2019-01-22 08:44:59.370000",41.554515838623,-8.41703987121582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,2019,1,22,20,2,"Avenida Central","Local High Importance Road",6,13,7,305,140,165,"2019-01-22 09:25:01.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",356,171,"2019-01-22 09:24:59.460000",41.5517616271973,-8.42288494110107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11,2019,1,22,0,2,"Avenida Central","Local High Importance Road",6,13,7,305,140,165,"2019-01-22 11:05:00.000000","stationary traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Major",238,174,"2019-01-22 11:04:59.251000",41.5523262023926,-8.4235725402832,11,1023,93,3,75,0,"LIGHT","2019-01-22 07:53:56.000000","2019-01-22 17:37:10.000000","2019-01-22 11:04:58.000000"
11,2019,1,22,20,2,"Avenida Central","Local High Importance Road",6,13,7,305,140,165,"2019-01-22 11:25:01.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",290,180,"2019-01-22 11:24:59.569000",41.5518455505371,-8.42355918884277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13,2019,1,22,20,2,"Avenida Central","Local High Importance Road",9,13,4,203,140,63,"2019-01-22 13:25:01.000000","stationary traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Major",453,167,"2019-01-22 13:24:59.400000",41.553524017334,-8.41709232330322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2019,1,22,20,2,"Avenida Central","Local High Importance Road",9,13,4,203,140,63,"2019-01-22 14:25:01.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",264,247,"2019-01-22 14:24:59.296000",41.5546379089356,-8.41703605651855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14,2019,1,22,40,2,"Avenida Central","Local High Importance Road",6,12,6,305,152,153,"2019-01-22 14:45:05.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",251,142,"2019-01-22 14:45:03.521000",41.5545120239258,-8.41703987121582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,2019,1,22,0,2,"Avenida Central","Local High Importance Road",8,13,5,229,140,89,"2019-01-22 15:05:02.000000","stationary traffic","","Rua De Camoes (Rua De Santa Margarida)","Avenida Central (Rua De Santa Margarida)","","Jam","Major",264,166,"2019-01-22 15:05:00.178000",41.5546379089356,-8.41703605651855,12,1019,87,9,75,0,"LIGHT","2019-01-22 07:53:49.000000","2019-01-22 17:37:22.000000","2019-01-22 15:05:00.000000"
16,2019,1,22,0,2,"Avenida Central","Local High Importance Road",5,14,9,366,130,236,"2019-01-22 16:05:02.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",270,209,"2019-01-22 16:04:59.527000",41.5523262023926,-8.4235725402832,12,1019,76,7,40,0,"LIGHT","2019-01-22 07:53:47.000000","2019-01-22 17:37:25.000000","2019-01-22 16:04:59.000000"
17,2019,1,22,20,2,"Avenida Central","Local High Importance Road",5,13,8,366,140,226,"2019-01-22 17:25:01.000000","stationary traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Major",342,303,"2019-01-22 17:24:59.437000",41.554515838623,-8.41703987121582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,1,22,40,2,"Avenida Central","Local High Importance Road",5,12,7,366,152,214,"2019-01-22 17:45:01.000000","queuing traffic","","Avenida Central (N101)","Avenida General Norton De Matos (N101)","N101","Jam","Moderate",440,176,"2019-01-22 17:44:59.355000",41.5517807006836,-8.42154502868652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17,2019,1,22,40,2,"Avenida Central","Local High Importance Road",5,12,7,366,152,214,"2019-01-22 17:45:01.000000","stationary traffic","","Avenida Central (Rua De Santa Margarida)","N101 (Rua De Santa Margarida)","","Jam","Major",453,655,"2019-01-22 17:44:59.355000",41.553524017334,-8.41709232330322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
