"road_num","Month","Day","Hour","Minute","weekday","temperature","precipitation","current_luminosity","thunderstorm","magnitude_of_delay_desc","wind_speed","speed_diff"
4,9,25,18,20,3,17,0,1,0,0,1.5,0.347826086956522
1,9,25,18,40,3,17,0,1,0,0,1,1
2,9,25,18,40,3,17,0,1,0,1,1,0.769230769230769
3,9,25,18,40,3,17,0,1,0,0,1,1
4,9,25,18,40,3,17,0,1,0,0,1,0.755555555555556
1,9,25,19,0,3,17,0,0,0,0,0.75,0.739130434782609
2,9,25,19,0,3,17,0,0,0,0,0.75,0.833333333333333
3,9,25,19,0,3,17,0,0,0,0,0.75,1
4,9,25,19,0,3,17,0,0,0,0,0.75,1
1,9,25,19,20,3,16,0,0,0,0,0.5,0.826086956521739
2,9,25,19,20,3,16,0,0,0,0,0.5,1
3,9,25,19,20,3,16,0,0,0,0,0.5,0.538461538461538
4,9,25,19,20,3,16,0,0,0,0,0.5,1
1,9,25,19,40,3,16,0,0,0,0,0,1
2,9,25,19,40,3,16,0,0,0,0,0,1
3,9,25,19,40,3,16,0,0,0,0,0,1
4,9,25,19,40,3,16,0,0,0,0,0,1
1,9,25,20,0,3,16,0,0,0,0,0,1
2,9,25,20,0,3,16,0,0,0,0,0,0.833333333333333
3,9,25,20,0,3,16,0,0,0,0,0,1
4,9,25,20,0,3,16,0,0,0,0,0,1
1,9,25,20,20,3,15,0,0,0,0,0,1
2,9,25,20,20,3,15,0,0,0,0,0,1
3,9,25,20,20,3,15,0,0,0,0,0,1
4,9,25,20,20,3,15,0,0,0,0,0,1
1,9,25,20,40,3,15,0,0,0,0,0,1
2,9,25,20,40,3,15,0,0,0,0,0,1
3,9,25,20,40,3,15,0,0,0,0,0,1
4,9,25,20,40,3,15,0,0,0,0,0,1
1,9,25,21,0,3,15,0,0,0,0,0,1
2,9,25,21,0,3,15,0,0,0,0,0,1
3,9,25,21,0,3,15,0,0,0,0,0,0.75
4,9,25,21,0,3,15,0,0,0,0,0,1
1,9,25,21,20,3,15,0,0,0,0,0,1
2,9,25,21,20,3,15,0,0,0,0,0,1
3,9,25,21,20,3,15,0,0,0,0,0,1
4,9,25,21,20,3,15,0,0,0,0,0,1
1,9,25,21,40,3,15,0,0,0,0,0,1
2,9,25,21,40,3,15,0,0,0,0,0,1
3,9,25,21,40,3,15,0,0,0,0,0,1
4,9,25,21,40,3,15,0,0,0,0,0,1
1,9,25,22,0,3,15,0,0,0,0,0,1
2,9,25,22,0,3,15,0,0,0,0,0,1
3,9,25,22,0,3,15,0,0,0,0,0,0.55
4,9,25,22,0,3,15,0,0,0,0,0,1
1,9,25,22,20,3,15,0,0,0,0,0,1
2,9,25,22,20,3,15,0,0,0,0,0,1
3,9,25,22,20,3,15,0,0,0,0,0,0.55
4,9,25,22,20,3,15,0,0,0,0,0,1
1,9,25,22,40,3,15,0,0,0,0,0,1
2,9,25,22,40,3,15,0,0,0,0,0,1
3,9,25,22,40,3,15,0,0,0,0,0,1
4,9,25,22,40,3,15,0,0,0,0,0,1
1,9,25,23,0,3,15,0,0,0,0,0,1
2,9,25,23,0,3,15,0,0,0,0,0,1
3,9,25,23,0,3,15,0,0,0,0,0,1
4,9,25,23,0,3,15,0,0,0,0,0,1
1,9,25,23,20,3,14,0,0,0,0,0,1
2,9,25,23,20,3,14,0,0,0,0,0,1
3,9,25,23,20,3,14,0,0,0,0,0,1
4,9,25,23,20,3,14,0,0,0,0,0,1
1,9,25,23,40,3,14,0,0,0,0,0,1
2,9,25,23,40,3,14,0,0,0,0,0,1
3,9,25,23,40,3,14,0,0,0,0,0,1
4,9,25,23,40,3,14,0,0,0,0,0,1
1,9,26,0,0,4,14,0,0,0,0,0,1
2,9,26,0,0,4,14,0,0,0,0,0,1
3,9,26,0,0,4,14,0,0,0,0,0,1
4,9,26,0,0,4,14,0,0,0,0,0,1
1,9,26,0,20,4,13,0,0,0,0,0,1
2,9,26,0,20,4,13,0,0,0,0,0,1
3,9,26,0,20,4,13,0,0,0,0,0,1
4,9,26,0,20,4,13,0,0,0,0,0,1
1,9,26,0,40,4,13,0,0,0,0,0,1
2,9,26,0,40,4,13,0,0,0,0,0,1
3,9,26,0,40,4,13,0,0,0,0,0,1
4,9,26,0,40,4,13,0,0,0,0,0,1
1,9,26,1,0,4,13,0,0,0,0,0.25,1
2,9,26,1,0,4,13,0,0,0,0,0.25,1
3,9,26,1,0,4,13,0,0,0,0,0.25,1
4,9,26,1,0,4,13,0,0,0,0,0.25,1
1,9,26,1,20,4,13,0,0,0,0,0.5,1
2,9,26,1,20,4,13,0,0,0,0,0.5,1
3,9,26,1,20,4,13,0,0,0,0,0.5,1
4,9,26,1,20,4,13,0,0,0,0,0.5,1
1,9,26,1,40,4,13,0,0,0,0,1,1
2,9,26,1,40,4,13,0,0,0,0,1,1
3,9,26,1,40,4,13,0,0,0,0,1,1
4,9,26,1,40,4,13,0,0,0,0,1,1
1,9,26,2,0,4,13,0,0,0,0,0.75,1
2,9,26,2,0,4,13,0,0,0,0,0.75,1
3,9,26,2,0,4,13,0,0,0,0,0.75,1
4,9,26,2,0,4,13,0,0,0,0,0.75,1
1,9,26,2,20,4,12,0,0,0,0,0.5,1
2,9,26,2,20,4,12,0,0,0,0,0.5,1
3,9,26,2,20,4,12,0,0,0,0,0.5,1
4,9,26,2,20,4,12,0,0,0,0,0.5,1
1,9,26,2,40,4,12,0,0,0,0,0,1
2,9,26,2,40,4,12,0,0,0,0,0,1
3,9,26,2,40,4,12,0,0,0,0,0,1
4,9,26,2,40,4,12,0,0,0,0,0,1
1,9,26,3,0,4,12,0,0,0,0,0,1
2,9,26,3,0,4,12,0,0,0,0,0,1
3,9,26,3,0,4,12,0,0,0,0,0,1
4,9,26,3,0,4,12,0,0,0,0,0,1
1,9,26,3,20,4,12,0,0,0,0,0,1
2,9,26,3,20,4,12,0,0,0,0,0,1
3,9,26,3,20,4,12,0,0,0,0,0,1
4,9,26,3,20,4,12,0,0,0,0,0,1
1,9,26,3,40,4,12,0,0,0,0,0,1
2,9,26,3,40,4,12,0,0,0,0,0,1
3,9,26,3,40,4,12,0,0,0,0,0,1
4,9,26,3,40,4,12,0,0,0,0,0,1
1,9,26,4,0,4,12,0,0,0,0,0,1
2,9,26,4,0,4,12,0,0,0,0,0,1
3,9,26,4,0,4,12,0,0,0,0,0,1
4,9,26,4,0,4,12,0,0,0,0,0,1
1,9,26,4,20,4,12,0,0,0,0,0,1
2,9,26,4,20,4,12,0,0,0,0,0,1
3,9,26,4,20,4,12,0,0,0,0,0,1
4,9,26,4,20,4,12,0,0,0,0,0,1
1,9,26,4,40,4,12,0,0,0,0,0,1
2,9,26,4,40,4,12,0,0,0,0,0,1
3,9,26,4,40,4,12,0,0,0,0,0,1
4,9,26,4,40,4,12,0,0,0,0,0,1
1,9,26,5,0,4,12,0,0,0,0,0,1
2,9,26,5,0,4,12,0,0,0,0,0,1
3,9,26,5,0,4,12,0,0,0,0,0,1
4,9,26,5,0,4,12,0,0,0,0,0,1
1,9,26,5,20,4,12,0,0,0,0,0,1
2,9,26,5,20,4,12,0,0,0,0,0,1
3,9,26,5,20,4,12,0,0,0,0,0,1
4,9,26,5,20,4,12,0,0,0,0,0,1
1,9,26,5,40,4,12,0,0,0,0,0,1
2,9,26,5,40,4,12,0,0,0,0,0,1
3,9,26,5,40,4,12,0,0,0,0,0,0.794871794871795
4,9,26,5,40,4,12,0,0,0,0,0,1
1,9,26,6,0,4,12,0,1,0,2,0,1
2,9,26,6,0,4,12,0,1,0,1,0,1
3,9,26,6,0,4,12,0,1,0,0,0,0.7
4,9,26,6,0,4,12,0,1,0,0,0,1
1,9,26,6,20,4,12,0,1,0,2,0,1
2,9,26,6,20,4,12,0,1,0,2,0,0.846153846153846
3,9,26,6,20,4,12,0,1,0,0,0,0.625
4,9,26,6,20,4,12,0,1,0,0,0,1
1,9,26,6,40,4,12,0,1,0,1,0,1
2,9,26,6,40,4,12,0,1,0,2,0,0.75
3,9,26,6,40,4,12,0,1,0,0,0,0.55
4,9,26,6,40,4,12,0,1,0,0,0,0.755555555555556
1,9,26,7,0,4,12,0,1,0,2,0.25,1
2,9,26,7,0,4,12,0,1,0,2,0.25,1
3,9,26,7,0,4,12,0,1,0,0,0.25,0.487179487179487
4,9,26,7,0,4,12,0,1,0,0,0.25,0.644444444444444
1,9,26,7,20,4,12,0,1,0,2,0.5,1
2,9,26,7,20,4,12,0,1,0,1,0.5,0.75
3,9,26,7,20,4,12,0,1,0,0,0.5,0.2
4,9,26,7,20,4,12,0,1,0,0,0.5,0.565217391304348
1,9,26,7,40,4,12,0,1,0,2,1,1
2,9,26,7,40,4,12,0,1,0,3,1,0.692307692307692
3,9,26,7,40,4,12,0,1,0,0,1,0.219512195121951
4,9,26,7,40,4,12,0,1,0,0,1,0.608695652173913
1,9,26,8,0,4,13,0,2,0,1,1,1
2,9,26,8,0,4,13,0,2,0,3,1,0.769230769230769
3,9,26,8,0,4,13,0,2,0,0,1,0.225
4,9,26,8,0,4,13,0,2,0,0,1,1
1,9,26,8,20,4,13,0,2,0,3,1,0.708333333333333
2,9,26,8,20,4,13,0,2,0,2,1,0.769230769230769
3,9,26,8,20,4,13,0,2,0,0,1,0.55
4,9,26,8,20,4,13,0,2,0,0,1,1
1,9,26,8,40,4,14,0,2,0,2,1,1
2,9,26,8,40,4,14,0,2,0,1,1,0.583333333333333
3,9,26,8,40,4,14,0,2,0,0,1,1
4,9,26,8,40,4,14,0,2,0,0,1,1
1,9,26,9,0,4,14,0,2,0,2,1,1
2,9,26,9,0,4,14,0,2,0,1,1,0.615384615384615
3,9,26,9,0,4,14,0,2,0,0,1,0.8
4,9,26,9,0,4,14,0,2,0,0,1,1
1,9,26,9,20,4,15,0,2,0,2,1,0.782608695652174
2,9,26,9,20,4,15,0,2,0,1,1,0.666666666666667
3,9,26,9,20,4,15,0,2,0,0,1,0.675
4,9,26,9,20,4,15,0,2,0,0,1,0.8
1,9,26,9,40,4,15,0,2,0,2,1,0.75
2,9,26,9,40,4,15,0,2,0,1,1,0.583333333333333
3,9,26,9,40,4,15,0,2,0,0,1,0.575
4,9,26,9,40,4,15,0,2,0,0,1,0.777777777777778
1,9,26,10,0,4,16,0,2,0,2,1,0.782608695652174
2,9,26,10,0,4,16,0,2,0,1,1,0.5
3,9,26,10,0,4,16,0,2,0,0,1,0.775
4,9,26,10,0,4,16,0,2,0,0,1,0.717391304347826
1,9,26,10,20,4,17,0,2,0,0,1,0.782608695652174
2,9,26,10,20,4,17,0,2,0,1,1,0.615384615384615
3,9,26,10,20,4,17,0,2,0,0,1,1
4,9,26,10,20,4,17,0,2,0,0,1,0.717391304347826
1,9,26,10,40,4,18,0,2,0,0,1,0.782608695652174
2,9,26,10,40,4,18,0,2,0,0,1,0.666666666666667
3,9,26,10,40,4,18,0,2,0,0,1,0.794871794871795
4,9,26,10,40,4,18,0,2,0,0,1,0.8
1,9,26,11,0,4,19,0,2,0,0,1.25,0.791666666666667
2,9,26,11,0,4,19,0,2,0,0,1.25,0.615384615384615
3,9,26,11,0,4,19,0,2,0,0,1.25,1
4,9,26,11,0,4,19,0,2,0,0,1.25,0.760869565217391
1,9,26,11,20,4,19,0,2,0,0,1.5,1
2,9,26,11,20,4,19,0,2,0,0,1.5,0.615384615384615
3,9,26,11,20,4,19,0,2,0,0,1.5,0.475
4,9,26,11,20,4,19,0,2,0,0,1.5,0.630434782608696
1,9,26,11,40,4,20,0,2,0,0,2,0.75
2,9,26,11,40,4,20,0,2,0,0,2,0.666666666666667
3,9,26,11,40,4,20,0,2,0,0,2,1
4,9,26,11,40,4,20,0,2,0,0,2,0.533333333333333
1,9,26,12,0,4,20,0,2,0,0,2,1
2,9,26,12,0,4,20,0,2,0,0,2,0.615384615384615
3,9,26,12,0,4,20,0,2,0,0,2,1
4,9,26,12,0,4,20,0,2,0,0,2,0.58695652173913
1,9,26,12,20,4,20,0,2,0,0,2,1
2,9,26,12,20,4,20,0,2,0,2,2,0.692307692307692
3,9,26,12,20,4,20,0,2,0,0,2,0.564102564102564
4,9,26,12,20,4,20,0,2,0,0,2,0.695652173913043
1,9,26,12,40,4,20,0,2,0,0,2,1
2,9,26,12,40,4,20,0,2,0,2,2,0.428571428571429
3,9,26,12,40,4,20,0,2,0,0,2,0.75
4,9,26,12,40,4,20,0,2,0,0,2,0.760869565217391
1,9,26,13,0,4,20,0,2,0,0,2.25,1
2,9,26,13,0,4,20,0,2,0,2,2.25,0.75
3,9,26,13,0,4,20,0,2,0,0,2.25,1
4,9,26,13,0,4,20,0,2,0,0,2.25,0.555555555555556
1,9,26,13,20,4,21,0,2,0,0,2.5,0.565217391304348
2,9,26,13,20,4,21,0,2,0,2,2.5,0.769230769230769
3,9,26,13,20,4,21,0,2,0,0,2.5,1
4,9,26,13,20,4,21,0,2,0,0,2.5,0.456521739130435
1,9,26,13,40,4,21,0,2,0,0,3,0.5
2,9,26,13,40,4,21,0,2,0,2,3,0.75
3,9,26,13,40,4,21,0,2,0,0,3,0.775
4,9,26,13,40,4,21,0,2,0,0,3,0.266666666666667
1,9,26,14,0,4,21,0,2,0,0,3,0.478260869565217
2,9,26,14,0,4,21,0,2,0,3,3,0.75
3,9,26,14,0,4,21,0,2,0,0,3,0.615384615384615
4,9,26,14,0,4,21,0,2,0,0,3,0.468085106382979
1,9,26,14,20,4,21,0,2,0,3,3,0.791666666666667
2,9,26,14,20,4,21,0,2,0,3,3,0.666666666666667
3,9,26,14,20,4,21,0,2,0,0,3,0.717948717948718
4,9,26,14,20,4,21,0,2,0,0,3,0.608695652173913
1,9,26,14,40,4,21,0,2,0,2,3,1
2,9,26,14,40,4,21,0,2,0,3,3,0.538461538461538
3,9,26,14,40,4,21,0,2,0,0,3,1
4,9,26,14,40,4,21,0,2,0,0,3,0.555555555555556
1,9,26,15,0,4,21,0,2,0,2,3,0.826086956521739
2,9,26,15,0,4,21,0,2,0,3,3,0.615384615384615
3,9,26,15,0,4,21,0,2,0,0,3,1
4,9,26,15,0,4,21,0,2,0,0,3,0.608695652173913
1,9,26,15,20,4,21,0,2,0,2,3,0.739130434782609
2,9,26,15,20,4,21,0,2,0,2,3,0.615384615384615
3,9,26,15,20,4,21,0,2,0,0,3,1
4,9,26,15,20,4,21,0,2,0,0,3,0.478260869565217
1,9,26,15,40,4,21,0,2,0,3,3,0.791666666666667
2,9,26,15,40,4,21,0,2,0,2,3,0.666666666666667
3,9,26,15,40,4,21,0,2,0,0,3,1
4,9,26,15,40,4,21,0,2,0,0,3,0.326086956521739
1,9,26,16,0,4,20,0,2,0,1,3,0.739130434782609
2,9,26,16,0,4,20,0,2,0,3,3,0.5
3,9,26,16,0,4,20,0,2,0,0,3,0.625
4,9,26,16,0,4,20,0,2,0,0,3,0.466666666666667
1,9,26,16,20,4,20,0,2,0,3,3,0.75
2,9,26,16,20,4,20,0,2,0,1,3,0.5
3,9,26,16,20,4,20,0,2,0,0,3,0.512820512820513
4,9,26,16,20,4,20,0,2,0,0,3,0.391304347826087
1,9,26,16,40,4,19,0,2,0,1,3,0.826086956521739
2,9,26,16,40,4,19,0,2,0,1,3,0.5
3,9,26,16,40,4,19,0,2,0,0,3,0.55
4,9,26,16,40,4,19,0,2,0,0,3,0.386363636363636
1,9,26,17,0,4,19,0,1,0,3,3,0.782608695652174
2,9,26,17,0,4,19,0,1,0,3,3,0.416666666666667
3,9,26,17,0,4,19,0,1,0,0,3,0.615384615384615
4,9,26,17,0,4,19,0,1,0,0,3,0.333333333333333
1,9,26,17,20,4,18,0,1,0,3,3,0.75
2,9,26,17,20,4,18,0,1,0,2,3,0.25
3,9,26,17,20,4,18,0,1,0,0,3,0.289473684210526
4,9,26,17,20,4,18,0,1,0,0,3,0.25531914893617
1,9,26,17,40,4,18,0,1,0,1,3,1
2,9,26,17,40,4,18,0,1,0,3,3,0.357142857142857
3,9,26,17,40,4,18,0,1,0,0,3,0.65
4,9,26,17,40,4,18,0,1,0,0,3,0.288888888888889
1,9,26,18,0,4,18,0,1,0,2,2.75,0.541666666666667
2,9,26,18,0,4,18,0,1,0,1,2.75,0.428571428571429
3,9,26,18,0,4,18,0,1,0,0,2.75,0.525
4,9,26,18,0,4,18,0,1,0,0,2.75,0.422222222222222
1,9,26,18,20,4,17,0,1,0,3,2.5,1
2,9,26,18,20,4,17,0,1,0,2,2.5,0.307692307692308
3,9,26,18,20,4,17,0,1,0,0,2.5,0.358974358974359
4,9,26,18,20,4,17,0,1,0,0,2.5,0.391304347826087
1,9,26,18,40,4,17,0,1,0,3,2,1
2,9,26,18,40,4,17,0,1,0,1,2,0.428571428571429
3,9,26,18,40,4,17,0,1,0,0,2,0.55
4,9,26,18,40,4,17,0,1,0,0,2,0.533333333333333
1,9,26,19,0,4,17,0,0,0,3,2,1
2,9,26,19,0,4,17,0,0,0,1,2,0.769230769230769
3,9,26,19,0,4,17,0,0,0,0,2,1
4,9,26,19,0,4,17,0,0,0,0,2,0.760869565217391
1,9,26,19,20,4,16,0,0,0,0,2,1
2,9,26,19,20,4,16,0,0,0,0,2,0.846153846153846
3,9,26,19,20,4,16,0,0,0,0,2,1
4,9,26,19,20,4,16,0,0,0,0,2,1
1,9,26,19,40,4,16,0,0,0,0,2,1
2,9,26,19,40,4,16,0,0,0,0,2,1
3,9,26,19,40,4,16,0,0,0,0,2,1
4,9,26,19,40,4,16,0,0,0,0,2,0.630434782608696
1,9,26,20,0,4,16,0,0,0,0,1.75,1
2,9,26,20,0,4,16,0,0,0,0,1.75,1
3,9,26,20,0,4,16,0,0,0,0,1.75,1
4,9,26,20,0,4,16,0,0,0,0,1.75,1
1,9,26,20,20,4,15,0,0,0,0,1.5,1
2,9,26,20,20,4,15,0,0,0,0,1.5,1
3,9,26,20,20,4,15,0,0,0,0,1.5,1
4,9,26,20,20,4,15,0,0,0,0,1.5,1
1,9,26,20,40,4,15,0,0,0,0,1,1
2,9,26,20,40,4,15,0,0,0,0,1,1
3,9,26,20,40,4,15,0,0,0,0,1,1
4,9,26,20,40,4,15,0,0,0,0,1,1
1,9,26,21,0,4,15,0,0,0,0,1,1
2,9,26,21,0,4,15,0,0,0,0,1,1
3,9,26,21,0,4,15,0,0,0,0,1,1
4,9,26,21,0,4,15,0,0,0,0,1,1
1,9,26,21,20,4,15,0,0,0,0,1,1
2,9,26,21,20,4,15,0,0,0,0,1,1
3,9,26,21,20,4,15,0,0,0,0,1,1
4,9,26,21,20,4,15,0,0,0,0,1,1
1,9,26,21,40,4,15,0,0,0,0,1,1
2,9,26,21,40,4,15,0,0,0,0,1,1
3,9,26,21,40,4,15,0,0,0,0,1,1
4,9,26,21,40,4,15,0,0,0,0,1,1
1,9,26,22,0,4,15,0,0,0,0,0.75,0.217391304347826
2,9,26,22,0,4,15,0,0,0,0,0.75,1
3,9,26,22,0,4,15,0,0,0,0,0.75,1
4,9,26,22,0,4,15,0,0,0,0,0.75,1
1,9,26,22,20,4,15,0,0,0,0,0.5,0.227272727272727
2,9,26,22,20,4,15,0,0,0,0,0.5,1
3,9,26,22,20,4,15,0,0,0,0,0.5,1
4,9,26,22,20,4,15,0,0,0,0,0.5,1
1,9,26,22,40,4,15,0,0,0,0,0,1
2,9,26,22,40,4,15,0,0,0,0,0,1
3,9,26,22,40,4,15,0,0,0,0,0,1
4,9,26,22,40,4,15,0,0,0,0,0,1
1,9,26,23,0,4,15,0,0,0,0,0.25,1
2,9,26,23,0,4,15,0,0,0,0,0.25,1
3,9,26,23,0,4,15,0,0,0,0,0.25,1
4,9,26,23,0,4,15,0,0,0,0,0.25,1
1,9,26,23,20,4,14,0,0,0,0,0.5,1
2,9,26,23,20,4,14,0,0,0,0,0.5,1
3,9,26,23,20,4,14,0,0,0,0,0.5,1
4,9,26,23,20,4,14,0,0,0,0,0.5,1
1,9,26,23,40,4,14,0,0,0,0,1,1
2,9,26,23,40,4,14,0,0,0,0,1,1
3,9,26,23,40,4,14,0,0,0,0,1,1
4,9,26,23,40,4,14,0,0,0,0,1,1
1,9,27,0,0,5,14,0,0,0,0,1,1
2,9,27,0,0,5,14,0,0,0,0,1,1
3,9,27,0,0,5,14,0,0,0,0,1,1
4,9,27,0,0,5,14,0,0,0,0,1,1
1,9,27,0,20,5,13,0,0,0,0,1,1
2,9,27,0,20,5,13,0,0,0,0,1,1
3,9,27,0,20,5,13,0,0,0,0,1,1
4,9,27,0,20,5,13,0,0,0,0,1,1
1,9,27,0,40,5,13,0,0,0,0,1,1
2,9,27,0,40,5,13,0,0,0,0,1,1
3,9,27,0,40,5,13,0,0,0,0,1,1
4,9,27,0,40,5,13,0,0,0,0,1,1
1,9,27,1,0,5,13,0,0,0,0,1,1
2,9,27,1,0,5,13,0,0,0,0,1,1
3,9,27,1,0,5,13,0,0,0,0,1,1
4,9,27,1,0,5,13,0,0,0,0,1,1
1,9,27,1,20,5,13,0,0,0,0,1,1
2,9,27,1,20,5,13,0,0,0,0,1,1
3,9,27,1,20,5,13,0,0,0,0,1,1
4,9,27,1,20,5,13,0,0,0,0,1,1
1,9,27,1,40,5,13,0,0,0,0,1,1
2,9,27,1,40,5,13,0,0,0,0,1,1
3,9,27,1,40,5,13,0,0,0,0,1,1
4,9,27,1,40,5,13,0,0,0,0,1,1
1,9,27,2,0,5,13,0,0,0,0,1,1
2,9,27,2,0,5,13,0,0,0,0,1,1
3,9,27,2,0,5,13,0,0,0,0,1,1
4,9,27,2,0,5,13,0,0,0,0,1,1
1,9,27,2,20,5,12,0,0,0,0,1,1
2,9,27,2,20,5,12,0,0,0,0,1,1
3,9,27,2,20,5,12,0,0,0,0,1,1
4,9,27,2,20,5,12,0,0,0,0,1,1
1,9,27,2,40,5,12,0,0,0,0,1,1
2,9,27,2,40,5,12,0,0,0,0,1,1
3,9,27,2,40,5,12,0,0,0,0,1,1
4,9,27,2,40,5,12,0,0,0,0,1,1
1,9,27,3,0,5,12,0,0,0,0,1,1
2,9,27,3,0,5,12,0,0,0,0,1,1
3,9,27,3,0,5,12,0,0,0,0,1,1
4,9,27,3,0,5,12,0,0,0,0,1,1
1,9,27,3,20,5,11,0,0,0,0,1,1
2,9,27,3,20,5,11,0,0,0,0,1,1
3,9,27,3,20,5,11,0,0,0,0,1,1
4,9,27,3,20,5,11,0,0,0,0,1,1
1,9,27,3,40,5,11,0,0,0,0,1,1
2,9,27,3,40,5,11,0,0,0,0,1,1
3,9,27,3,40,5,11,0,0,0,0,1,1
4,9,27,3,40,5,11,0,0,0,0,1,1
1,9,27,4,0,5,11,0,0,0,0,0.75,1
2,9,27,4,0,5,11,0,0,0,0,0.75,1
3,9,27,4,0,5,11,0,0,0,0,0.75,1
4,9,27,4,0,5,11,0,0,0,0,0.75,1
1,9,27,4,20,5,11,0,0,0,0,0.5,1
2,9,27,4,20,5,11,0,0,0,0,0.5,1
3,9,27,4,20,5,11,0,0,0,0,0.5,1
4,9,27,4,20,5,11,0,0,0,0,0.5,1
1,9,27,4,40,5,11,0,0,0,0,0,1
2,9,27,4,40,5,11,0,0,0,0,0,1
3,9,27,4,40,5,11,0,0,0,0,0,1
4,9,27,4,40,5,11,0,0,0,0,0,1
1,9,27,5,0,5,11,0,0,0,0,0.25,1
2,9,27,5,0,5,11,0,0,0,0,0.25,1
3,9,27,5,0,5,11,0,0,0,0,0.25,1
4,9,27,5,0,5,11,0,0,0,0,0.25,1
1,9,27,5,20,5,12,0,0,0,0,0.5,1
2,9,27,5,20,5,12,0,0,0,0,0.5,1
3,9,27,5,20,5,12,0,0,0,0,0.5,1
4,9,27,5,20,5,12,0,0,0,0,0.5,1
1,9,27,5,40,5,12,0,0,0,0,1,1
2,9,27,5,40,5,12,0,0,0,0,1,1
3,9,27,5,40,5,12,0,0,0,0,1,1
4,9,27,5,40,5,12,0,0,0,0,1,1
1,9,27,6,0,5,12,0,1,0,1,1.5,1
2,9,27,6,0,5,12,0,1,0,3,1.5,1
3,9,27,6,0,5,12,0,1,0,0,1.5,1
4,9,27,6,0,5,12,0,1,0,0,1.5,1
1,9,27,6,20,5,12,0,1,0,1,2,1
2,9,27,6,20,5,12,0,1,0,3,2,1
3,9,27,6,20,5,12,0,1,0,0,2,0.564102564102564
4,9,27,6,20,5,12,0,1,0,0,2,1
1,9,27,6,40,5,12,0,1,0,1,3,1
2,9,27,6,40,5,12,0,1,0,3,3,1
3,9,27,6,40,5,12,0,1,0,0,3,0.461538461538462
4,9,27,6,40,5,12,0,1,0,0,3,0.282608695652174
1,9,27,7,0,5,12,0,1,0,1,2.75,0.826086956521739
2,9,27,7,0,5,12,0,1,0,3,2.75,1
3,9,27,7,0,5,12,0,1,0,0,2.75,0.475
4,9,27,7,0,5,12,0,1,0,0,2.75,1
1,9,27,7,20,5,12,0,1,0,1,2.5,1
2,9,27,7,20,5,12,0,1,0,3,2.5,1
3,9,27,7,20,5,12,0,1,0,0,2.5,0.365853658536585
4,9,27,7,20,5,12,0,1,0,0,2.5,0.326086956521739
1,9,27,7,40,5,12,0,1,0,1,2,1
2,9,27,7,40,5,12,0,1,0,3,2,0.833333333333333
3,9,27,7,40,5,12,0,1,0,0,2,0.282051282051282
4,9,27,7,40,5,12,0,1,0,0,2,0.608695652173913
1,9,27,8,0,5,13,0,2,0,2,2.25,0.666666666666667
2,9,27,8,0,5,13,0,2,0,0,2.25,0.615384615384615
3,9,27,8,0,5,13,0,2,0,0,2.25,0.5
4,9,27,8,0,5,13,0,2,0,0,2.25,0.652173913043478
1,9,27,8,20,5,14,0,2,0,1,2.5,0.791666666666667
2,9,27,8,20,5,14,0,2,0,0,2.5,1
3,9,27,8,20,5,14,0,2,0,0,2.5,0.341463414634146
4,9,27,8,20,5,14,0,2,0,0,2.5,0.760869565217391
1,9,27,8,40,5,15,0,2,0,3,3,1
2,9,27,8,40,5,15,0,2,0,0,3,0.692307692307692
3,9,27,8,40,5,15,0,2,0,0,3,1
4,9,27,8,40,5,15,0,2,0,0,3,0.733333333333333
1,9,27,9,0,5,15,0,2,0,3,3,0.791666666666667
2,9,27,9,0,5,15,0,2,0,0,3,0.666666666666667
3,9,27,9,0,5,15,0,2,0,0,3,1
4,9,27,9,0,5,15,0,2,0,0,3,0.739130434782609
1,9,27,9,20,5,16,0,2,0,0,3,0.75
2,9,27,9,20,5,16,0,2,0,0,3,0.615384615384615
3,9,27,9,20,5,16,0,2,0,0,3,1
4,9,27,9,20,5,16,0,2,0,0,3,0.521739130434783
1,9,27,9,40,5,16,0,2,0,0,3,0.75
2,9,27,9,40,5,16,0,2,0,0,3,0.615384615384615
3,9,27,9,40,5,16,0,2,0,0,3,1
4,9,27,9,40,5,16,0,2,0,0,3,0.755555555555556
1,9,27,10,0,5,17,0,2,0,0,2.5,0.583333333333333
2,9,27,10,0,5,17,0,2,0,1,2.5,0.666666666666667
3,9,27,10,0,5,17,0,2,0,0,2.5,1
4,9,27,10,0,5,17,0,2,0,0,2.5,1
1,9,27,10,20,5,17,0,2,0,0,2,0.75
2,9,27,10,20,5,17,0,2,0,1,2,0.583333333333333
3,9,27,10,20,5,17,0,2,0,0,2,1
4,9,27,10,20,5,17,0,2,0,0,2,0.688888888888889
1,9,27,10,40,5,18,0,2,0,0,1,0.75
2,9,27,10,40,5,18,0,2,0,1,1,0.666666666666667
3,9,27,10,40,5,18,0,2,0,0,1,0.675
4,9,27,10,40,5,18,0,2,0,0,1,0.8
1,9,27,11,0,5,19,0,2,0,0,1,0.75
2,9,27,11,0,5,19,0,2,0,2,1,0.583333333333333
3,9,27,11,0,5,19,0,2,0,0,1,0.794871794871795
4,9,27,11,0,5,19,0,2,0,0,1,0.711111111111111
1,9,27,11,20,5,19,0,2,0,0,1,1
2,9,27,11,20,5,19,0,2,0,1,1,0.461538461538462
3,9,27,11,20,5,19,0,2,0,0,1,0.794871794871795
